url,naziv,cijena,lokacija,lat,lng,Kvadrata,Pravih Kvadrata,Broj soba,Adresa,Godina izgradnje,Primarna orjentacija,stanje,balkon,dodatna kvadratura,Namjesten
https://www.olx.ba/artikal/31461016/stan-sarajevo-dobrinja-1-kod-stanice-37-kvadrata/,Stan Sarajevo- Dobrinja 1 kod stanice 37 kvadrata,45000,"Sarajevo, Novi Grad",no info,no info,37,37,Jednosoban (1),Nikole Tesanovica br.7,2000-2009,Zapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/22649313/penthouse-nova-otoka-sarajevo-lamela-d-115m2/,"Penthouse, Nova Otoka, Sarajevo - lamela D (115m2)",2500,Novo Sarajevo,43.849123,18.362878,117.78,117.78,Petosoban i vise,Dzemala Bijedica 129,Novogradnja,Sjeverozapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/27660387/penthouse-nova-otoka-lamela-b-96m2/,"Penthouse ""Nova Otoka"", lamela B, 96m2",2500,"Sarajevo, Novi Grad",43.849959,18.362492,96.22,96.22,Trosoban (3),Dzemala Bijedica 129,Novogradnja,Jugozapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/27660739/cetverosoban-stan-nova-otoka-sarajevo/,"cetverosoban stan, NOVA OTOKA, Sarajevo",2150,"Sarajevo, Novi Grad",43.850222,18.362878,83.59,83.59,cetverosoban (4),Dzemala Bijedica 129,Novogradnja,Sjever,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/27792285/cetverosoban-stan-nova-otoka-97m2/,"cetverosoban stan, NOVA OTOKA, 97m2",2150,"Sarajevo, Novi Grad",43.850438,18.362105,97.39,97.39,cetverosoban (4),Dzemala Bijedica 129,Novogradnja,Sjever,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28177585/penthouse-sa-vrhunskim-pogledom-na-sarajevo-nova-otoka/,"Penthouse sa vrhunskim pogledom na Sarajevo, NOVA OTOKA",410000,"Sarajevo, Novi Grad",43.849015,18.363479,116.61,116.61,cetverosoban (4),Dzemala Bijedica 129,Novogradnja,Jugoistok,no info,0,0,no info
https://www.olx.ba/artikal/26507479/penthouse-lamela-a-nova-otoka-115m2/,"Penthouse - Lamela A, Nova Otoka, 115m2",2500,"Sarajevo, Novi Grad",43.850361,18.362492,115.16,115.16,Trosoban (3),Dzemala Bijedica 129,Novogradnja,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/18884954/stan-marijin-dvor-prodaja-ili-zamjena/,Stan Marijin dvor (prodaja ili zamjena),240000,Sarajevo - Centar,43.8568,18.409514,82,100,cetverosoban (4),Marsala Tita 5,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/28861489/stan-u-centru-sarajeva/,Stan u centru Sarajeva,275000,Stari Grad,43.859644,18.424714,89,89,Trosoban (3),Mula Mustafe Baseskije 19,Prije 1950,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30021969/rijetka-prilika-stan-sa-garazom-sarajevo-centar/,RIJETKA PRILIKA STAN SA GARAŽOM Sarajevo - CENTAR,153000,Sarajevo - Centar,43.863771,18.417136,55,55,Dvosoban (2),Bjelave,1980-1989,Jugoistok,no info,0,0,Namjesten
https://www.olx.ba/artikal/31459038/stan-dvosoban/,Stan Dvosoban,160000,Stari Grad,43.861688,18.425202,62,62,Dvosoban (2),Musa Ćazim Ćatica 23,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/6016183/trosoban-stan-u-sarajevu/,Trosoban stan u Sarajevu,110000,"Sarajevo, Novi Grad",43.844649,18.342855,70,70,Trosoban (3),Trg medjunarodnog prijateljstva,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/3565322/ciglane-stan-130-m2/,Ciglane Stan 130 m2,375000,Sarajevo - Centar,43.865715,18.409599,130,130,cetverosoban (4),Trg Merhemica 14,1980-1989,no info,no info,0,0,no info
https://www.olx.ba/artikal/31458404/stan-na-kosevskom-brdu/,Stan na Kosevskom Brdu,70300,Sarajevo - Centar,43.871613,18.403678,37,37,Jednosoban (1),ul. Muhameda Hadzijahica br. 8,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31422529/trosoban-stan-vojnicko-polje/,Trosoban stan Vojnicko polje,130000,"Sarajevo, Novi Grad",43.842231,18.339822,61,61,Trosoban (3),Hasana Suceske 7,1980-1989,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/31054145/dvosoban-stan-57m2-sa-lodjom-dobrinja-c-5/,"Dvosoban stan 57m2 sa lodjom, Dobrinja C-5",84000,"Sarajevo, Novi Grad",43.826025,18.345598,57,57,Dvosoban (2),Voje Dimitrijevica,1980-1989,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/31289178/lux-dom-prodaje-alipasino-61-m2/,LUX DOM / Prodaje : ALIPASINO 61 m2,105000,"Sarajevo, Novi Grad",43.845071,18.340509,61,61,Dvosoban (2),Ive Andrica,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31140935/lux-dom-prodajec-vila-76-m2-1-sprat/,LUX DOM /Prodaje:C.VILA 76 m2 1/SPRAT,129000,Novo Sarajevo,43.85406,18.392567,76,76,Dvosoban (2),Paromlinska,1980-1989,Zapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/30991392/lux-dom-prodaje-stan-na-svrakino-24-m2/,LUX DOM :Prodaje stan na Švrakino 24 m2,36500,"Sarajevo, Novi Grad",43.845071,18.340509,24,24,Garsonjera,Prvomajska,1980-1989,Zapad,no info,0,0,no info
https://www.olx.ba/artikal/31454989/sigenx-prodaje-dvosoban-stan-bjelave/,SIGENX prodaje: Dvosoban stan/ Bjelave/,120000,Sarajevo - Centar,43.865913,18.420361,50,50,Dvosoban (2),Bjelave,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/27271873/stan-55m2-sarajevo-centar-marijin-dvor/,Stan 55m2 - Sarajevo - Centar - Marijin Dvor,137500,Sarajevo - Centar,43.856542,18.410197,55,55,Dvosoban (2),Turhanija 4,no info,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/31453898/sigenx-prodaje-trosoban-stan-cengic-vila/,SIGENX prodaje: trosoban stan/ cengic Vila,110000,Novo Sarajevo,43.851662,18.370123,68,68,Trosoban (3),Dzemal Bijedica,no info,Jugoistok,no info,0,0,Namjesten
https://www.olx.ba/artikal/31453555/prostor-prodaje-dvoiposoban-stan-cengic-vila/,"PROSTOR prodaje: Dvoiposoban stan, cengic Vila",106400,Novo Sarajevo,43.850873,18.36935,56,56,Trosoban (3),Dzemala Bijedica,1960-1969,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/30979215/trosoban-stan-kosevsko-brdo-75-m2/,"Trosoban stan Kosevsko brdo, 75 m2",160000,Sarajevo - Centar,43.87043,18.403807,75,75,Trosoban (3),Muhameda Hadzijahica,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31204471/dvosoban-stan-buca-potok-57-m2/,"Dvosoban stan, Buca potok, 57 m2",108000,"Sarajevo, Novi Grad",43.859507,18.366408,57,57,Dvosoban (2),Adema Buce,2000-2009,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31453226/my-space-stan-mejtas-cekalusa-47-52-m2/,MY SPACE/ Stan/ Mejtas/ Cekalusa/ 47(52) m2,109000,Sarajevo - Centar,43.862993,18.416295,47,47,Dvosoban (2),Behaudina Selmanovica,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31331960/my-space-stan-kosevo-luksuzno-namjesten-86-m2/,MY SPACE/ Stan/ Kosevo/ LUKSUZNO NAMJESTEN/ 86 m2,280000,Sarajevo - Centar,43.872534,18.413066,86,86,Trosoban (3),Marcela Šnajdera,2000-2009,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/31354622/my-space-stan-alipasino-polje-trg-zavnobih-a-47-m2/,MY SPACE/ Stan/ Alipasino polje/ Trg ZAVNOBIH-a/ 47 m2,83000,"Sarajevo, Novi Grad",43.842223,18.345251,47,47,Jednoiposoban (1.5),Trg ZAVNOBIH-a,no info,Sjeveroistok,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31346235/my-space-stan-mojmilo-renoviran-38-44m2/,MY SPACE/ Stan/ Mojmilo/ RENOVIRAN/ 38(44)m2,88000,"Sarajevo, Novi Grad",43.838973,18.345315,38,38,Jednosoban (1),Trg Barcelone,1980-1989,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/31356165/my-space-stan-hrasno-renoviran-namjesten-59-68-m2/,MY SPACE/ Stan/ Hrasno/ RENOVIRAN/ NAMJESTEN/ 59(68) m2,185000,Novo Sarajevo,43.848551,18.381828,59,59,Trosoban (3),Porodice Ribar,no info,Zapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/29328259/my-space-stan-centar-nahorevska-namjesten-42m2/,MY SPACE/ Stan/ Centar/ Nahorevska/ NAMJESTEN/ 42m2,142000,Sarajevo - Centar,43.880461,18.414911,42,42,Dvosoban (2),Nahorevska,Novogradnja,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30990848/my-space-stan-vogosca-p-o-zvijezda-69-m2/,MY SPACE/ Stan/ Vogosca/ P.O.Zvijezda / 69 m2,93000,Vogosca,43.90328,18.345978,69,69,Trosoban (3),Partizanskog odreda Zvijezda,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/27850095/my-space-stan-grbavica-behdzeta-mutevelica-69m2/,MY SPACE/ Stan/ Grbavica/ Behdzeta Mutevelica/ 69m2,145000,Novo Sarajevo,43.849054,18.388726,69,69,Trosoban (3),Behdzeta Mutevelica,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28149261/my-space-stan-marijin-dvor-renoviran-namjesten-38m2/,MY SPACE/ Stan/ Marijin Dvor/ RENOVIRAN/NAMJESTEN/ 38m2,125000,Sarajevo - Centar,43.857473,18.406929,38,38,Dvosoban (2),Fra Andjela Zvizdovica,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/29651999/my-space-stan-sa-garazom-kosevo-75-m2/,MY SPACE/ Stan sa garazom/ Kosevo/ 75 m2,187500,Sarajevo - Centar,43.869316,18.418312,75,75,Trosoban (3),Asima Ferhatovica,no info,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/27505822/my-space-stan-centar-visnjik-28-30m2/,MY SPACE/ Stan/ Centar/ Visnjik/ 28(30)m2,70000,Sarajevo - Centar,43.866717,18.418151,28,28,Jednosoban (1),Visnjik,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29987854/my-space-stan-breka-ismeta-mujezinovica-78m2/,MY SPACE/ Stan/ Breka/ Ismeta Mujezinovica/ 78m2,185500,Sarajevo - Centar,43.870871,18.415898,78,78,Trosoban (3),Ismeta Mujezinovica,no info,Zapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30675149/my-space-stan-otoka-brcanska-31-m2/,MY SPACE/ Stan/ Otoka/ Brcanska/ 31 m2,72000,"Sarajevo, Novi Grad",43.847809,18.365902,31,31,Garsonjera,Brcanska,no info,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/30571422/my-space-stan-centar-kosevo-86-m2/,MY SPACE/ Stan/ Centar/ Kosevo/ 86 m2,180000,Sarajevo - Centar,43.861256,18.413666,86,86,Trosoban (3),Kosevo,no info,Zapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/28663850/my-space-stan-centar-luksuzno-renoviran-66-m2/,MY SPACE/ Stan/ Centar/ LUKSUZNO RENOVIRAN/ 66 m2,220000,Sarajevo - Centar,43.859399,18.412513,66,66,Trosoban (3),Danijela Ozme,no info,Jug,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/23753683/my-space-stan-stup-pijacna-novogradnja-69-5m2/,"MY SPACE/ Stan/ Stup/ Pijacna/ NOVOGRADNJA/ 69,5m2",120000,"Sarajevo, Novi Grad",43.840906,18.313582,69.5,69.5,Dvosoban (2),Pijacna,2000-2009,Zapad,novogradnja,0,0,Polunamjesten
https://www.olx.ba/artikal/30897151/my-space-stan-alipasino-renoviran-namjesten-59-m2/,MY SPACE/ Stan/Alipasino/RENOVIRAN/NAMJESTEN/59 m2,99000,"Sarajevo, Novi Grad",43.8437,18.3516,59,59,Dvosoban (2),Trg nezavisnosti,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30626367/my-space-stan-alipasino-polje-trg-solidarnosti-59-m2/,MY SPACE/ Stan/ Alipasino polje/ Trg solidarnosti/59 m2,105000,"Sarajevo, Novi Grad",43.846293,18.350088,59,59,Dvosoban (2),Trg solidarnosti,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30769168/my-space-stan-grbavica-renoviran-37-m2/,MY SPACE / Stan/ Grbavica/ RENOVIRAN/ 37 m2,87500,Novo Sarajevo,43.849047,18.39025,37,37,Jednosoban (1),Behdzeta Mutevelica,no info,Zapad,no info,0,0,Namjesten
https://www.olx.ba/artikal/27149467/my-space-stan-centar-mula-mustafe-baseskije-89m2/,MY SPACE/ Stan/ Centar/ Mula Mustafe Baseskije/89m2,275000,Stari Grad,43.859592,18.424226,89,89,Trosoban (3),Mustafe Baseskije,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31105688/my-space-stan-kosevsko-brdo-m-hadzijahica-47-54m2/,MY SPACE/ Stan/ Kosevsko brdo/ M. Hadzijahica/ 47(54)m2,103000,Sarajevo - Centar,43.870144,18.403957,47,47,Dvosoban (2),Muhameda Hadzijahica,no info,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/25051775/my-space-stan-centar-cekalusa-cikma-65m2/,MY SPACE/ Stan/ Centar/ Cekalusa cikma/ 65m2,180800,Sarajevo - Centar,43.864575,18.415866,65,65,Dvosoban (2),Cekalusa cikma,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/29129927/my-space-stan-centar-renoviran-namjesten-65-m2/,MY SPACE/ Stan/ Centar/ RENOVIRAN/ NAMJESTEN/ 65 m2,250000,Sarajevo - Centar,43.85914,18.409933,65,65,Trosoban (3),Odobasina,no info,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/26916928/my-space-stan-marijin-dvor-valtera-perica-104m2/,MY SPACE/ Stan/ Marijin Dvor/ Valtera Perica/ 104m2,325000,Sarajevo - Centar,43.85632,18.41048,104,104,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/26941513/my-space-stan-buca-potok-adema-buce-78m2/,MY SPACE/ Stan/ Buca Potok/ Adema Buce/ 78m2,120000,"Sarajevo, Novi Grad",43.858825,18.354037,78,78,cetverosoban (4),Adema Buce,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/28753545/my-space-dvoetazni-stan-stup-novogradnja-izvor-134m2/,MY SPACE/ Dvoetazni stan/ Stup/ NOVOGRADNJA IZVOR/134m2,350000,Ilidza,43.842659,18.325038,134,134,cetverosoban (4),Nikole Šopa,no info,no info,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/24296995/my-space-stan-buca-potok-adema-buce-92-20-m2/,"MY SPACE/ Stan/ Buca Potok/ Adema Buce/ 92,20 m2",155000,"Sarajevo, Novi Grad",43.855731,18.366303,92.2,92.2,Trosoban (3),Adema Buce,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/28927489/my-space-stan-cengic-vila-renoviran-73-82-5m2/,"MY SPACE/ Stan/ Cengic Vila/ RENOVIRAN/ 73(82,5)m2",175000,Novo Sarajevo,43.850095,18.368417,73,73,Trosoban (3),Dzemala Bijedica,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/26782841/my-space-stan-alipasino-polje-ive-andrica-69m2/,MY SPACE/ Stan/ Alipasino polje/ Ive Andrica/ 69m2,97500,"Sarajevo, Novi Grad",43.844674,18.34716,69,69,Trosoban (3),Ive Andrica,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/24105831/my-space-stan-centar-cobanija-renoviran-51m2/,MY SPACE/ Stan/ Centar/ Cobanija/ RENOVIRAN/ 51m2,150000,Sarajevo - Centar,43.854665,18.421101,51,51,Dvosoban (2),Cobanija,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/30201419/my-space-stan-stari-grad-sime-milutinovica-90-m2/,MY SPACE/ Stan/ Stari Grad/ Sime Milutinovica/ 90 m2,299500,Stari Grad,43.857654,18.426835,90,90,Trosoban (3),Sime Milutinovica,1990-1999,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30607856/my-space-stan-centar-danijela-ozme-renoviran-119-m2/,MY SPACE/Stan/Centar/Danijela Ozme/RENOVIRAN/119 m2,465000,Sarajevo - Centar,43.859465,18.412277,119,119,Petosoban i vise,Danijela Ozme,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29812342/my-space-stan-cengic-vila-gradacacka-53-m2/,MY SPACE/ Stan/ Cengic Vila/ Gradacacka/ 53 m2,99000,"Sarajevo, Novi Grad",43.847744,18.372366,53,53,Dvosoban (2),Gradacacka,1980-1989,Zapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30918647/my-space-stan-stup-nikole-sopa-novogradnja-31m2/,MY SPACE/ Stan/ Stup/ Nikole Sopa/ NOVOGRADNJA/ 31m2,75000,Ilidza,43.842705,18.325446,31,31,Jednosoban (1),Nikole Šopa,Novogradnja,no info,novogradnja,0,0,Polunamjesten
https://www.olx.ba/artikal/30111341/my-space-stan-hrasno-brdo-triglavska-47-m2/,MY SPACE/ Stan/ Hrasno brdo/ Triglavska/ 47 m2,87000,Novo Sarajevo,43.84445,18.383126,47,47,Dvosoban (2),Triglavska,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29246024/my-space-salonski-stan-centar-danijela-ozme-119-m2/,MY SPACE/ Salonski stan/ Centar/ Danijela Ozme/ 119 m2,370000,Sarajevo - Centar,43.859376,18.412288,119,119,Petosoban i vise,Danijela Ozme,no info,Jug,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/29240860/my-space-stan-vogosca-igmanska-76m2/,MY SPACE/ Stan/ Vogosca/ Igmanska/ 76m2,110000,Vogosca,43.901741,18.344299,76,76,Trosoban (3),Igmanska,no info,no info,no info,0,0,Polunamjesten
https://www.olx.ba/artikal/31265689/my-space-stan-dobrinja-4-gandijeva-39-m2/,MY SPACE/ Stan/ Dobrinja 4/ Gandijeva/ 39 m2,69000,"Sarajevo, Novi Grad",43.828834,18.357546,39,39,Jednosoban (1),Gandijeva,no info,Jugozapad,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29143511/my-space-stan-sa-garazom-stup-103-m2/,MY SPACE/ Stan sa garazom/ Stup/103 m2,186000,Ilidza,43.845413,18.323343,103,103,cetverosoban (4),Hifzi Bjelevca,2000-2009,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/29051534/my-space-stan-grbavica-renoviran-namjesten-67-70m2/,MY SPACE/ Stan/ Grbavica/ RENOVIRAN/ NAMJESTEN/67(70)m2,175000,Novo Sarajevo,43.848451,18.390518,67,67,Trosoban (3),Behdzeta Mutevelica,no info,Jug,no info,0,0,Namjesten
https://www.olx.ba/artikal/31194848/my-space-stan-centar-nahorevska-novogradnja-63-m2/,MY SPACE/ Stan/ Centar/ Nahorevska/ NOVOGRADNJA/ 63 m2,158000,Sarajevo - Centar,43.880786,18.414106,63,63,Trosoban (3),Nahorevska,2010+,no info,novogradnja,0,0,Namjesten
https://www.olx.ba/artikal/23653728/stan-trg-medjunarodnog-prijateljstva-renoviran-70m2/,Stan/ Trg medjunarodnog prijateljstva/ RENOVIRAN/ 70m2,130000,"Sarajevo, Novi Grad",43.84493,18.345232,70,70,Trosoban (3),Trg medjunarodnog prijateljstva,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/31365858/my-space-stan-dobrinja-petra-tijesica-89-m2/,MY SPACE/ Stan/ Dobrinja/ Petra Tijesica/ 89 m2,109900,"Sarajevo, Novi Grad",43.827751,18.356173,89,89,cetverosoban (4),Petra Tijesica,2000-2009,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/26832624/my-space-stan-ilidza-renoviran-83-m2/,MY SPACE/ Stan/ Ilidza/ RENOVIRAN/ 83 m2,115000,Ilidza,43.841049,18.29799,83,83,Trosoban (3),Trg Oteskog bataljona,Ostalo,no info,no info,0,0,no info
https://www.olx.ba/artikal/24603375/my-space-stan-grbavica-b-mutevelica-83-m2/,MY SPACE/ Stan/ Grbavica/ B.Mutevelica/ 83 m2,160000,Novo Sarajevo,43.849201,18.390014,83,83,Trosoban (3),Behdzeta Mutevelica,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/20784515/my-space-stan-stari-grad-muse-cazima-catica-49-m2/,MY SPACE / Stan / Stari Grad /Muse Cazima Catica /49 m2,110000,Stari Grad,43.8619,18.425235,49,49,Dvosoban (2),Muse Cazima Catica,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/25029665/my-space-stan-stari-grad-s-m-sarajlije-87m2/,MY SPACE/ Stan/ Stari Grad/ S.M.Sarajlije/ 87m2,299000,Stari Grad,43.858149,18.426736,87,87,Trosoban (3),Sime Milutinovica Sarajlije,1990-1999,no info,no info,0,0,no info
https://www.olx.ba/artikal/27713402/stan-sa-jednom-spavacom-sobom-u-novogradnji-centar/,Stan sa jednom spavacom sobom u novogradnji | Centar,164000,Sarajevo - Centar,43.880221,18.409836,63,63,Dvosoban (2),Slatina,Novogradnja,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/27713747/trosoban-stan-sa-balkonom-novogradnja-centar/,Trosoban stan sa balkonom | novogradnja | Centar,200000,Sarajevo - Centar,43.880391,18.409643,77,77,Trosoban (3),Slatina,Novogradnja,no info,novogradnja,1,0,Nenamjesten
https://www.olx.ba/artikal/30318234/marijin-dvor-dva-stana-223m2-na-drugom-spratu-kod-scc/,Marijin Dvor. Dva stana 223m2 na drugom spratu kod SCC,500000,Sarajevo - Centar,43.855794,18.402476,223,223,Petosoban i vise,Zmaja od Bosne,Prije 1950,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30907923/stari-grad-trosoban-stan-64m2-drugi-sprat-mjedenica/,Stari Grad. Trosoban stan 64m2 drugi sprat Mjedenica,84000,Stari Grad,43.854973,18.423206,64,64,Trosoban (3),Mjedenica,Prije 1950,Jug,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30959006/stan-48-53m2-na-vracama/,STAN 48( 53)m2 NA VRACAMA,106000,Novo Sarajevo,43.846834,18.397127,48,48,Jednoiposoban (1.5),Avde Smajlovica,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31031892/stan-100m2-alipasino-polje/,STAN 100m2 ALIPAŠINO POLJE,165000,"Sarajevo, Novi Grad",43.841588,18.352697,100,100,Trosoban (3),Bosanska,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30959253/alipasino-polje-78m2/,ALIPAŠINO POLJE 78m2,129000,"Sarajevo, Novi Grad",43.844978,18.344479,78,78,Trosoban (3),Trg Medjunarodnog Prijateljstva,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/3034877/stan-122m2-ulica-kosevo/,STAN 122m2 ULICA KOŠEVO,250000,Sarajevo - Centar,43.861055,18.413634,122,130,cetverosoban (4),kosevo,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/30625938/stan-67m2-kovacici-nova-zgrada/,STAN 67m2 KOVAcIĆI NOVA ZGRADA,200000,Novo Sarajevo,43.851213,18.40394,67,67,Trosoban (3),no info,no info,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/24854254/stan-u-centru-95-m2/,STAN U CENTRU 95 m2,210000,Sarajevo - Centar,43.856243,18.412003,95,95,Trosoban (3),Vrazova,no info,no info,no info,0,0,no info
https://www.olx.ba/artikal/29070773/lux-dom-gornje-ciglane-79m2/,LUX DOM / GORNJE CIGLANE 79m2,180000,Sarajevo - Centar,43.861581,18.408785,79,79,Trosoban (3),no info,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/27263733/dvosoban-stan-sarajevo-trg-heroja-na-prodaju/,Dvosoban stan Sarajevo - Trg heroja na prodaju,120000,Novo Sarajevo,43.848892,18.383212,59,59,Dvosoban (2),Trg heroja,no info,Istok,no info,0,0,no info
https://www.olx.ba/artikal/29782896/stan-vogosca-rosulje-na-prodaju/,Stan Vogosca - Rosulje na prodaju,97500,Vogosca,43.903457,18.345978,65,65,Trosoban (3),Partizanski odred zvijezda,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/30833106/stan-sarajevo-branilaca-sarajeva-prodaja-ili-zamjena/,Stan Sarajevo - Branilaca Sarajeva prodaja ili zamjena,188600,Sarajevo - Centar,43.857589,18.420887,82,82,Trosoban (3),Branilaca Sarajeva,no info,Jugoistok,no info,0,0,Namjesten
https://www.olx.ba/artikal/30843055/stan-sarajevo-jukiceva-na-prodaju/,Stan Sarajevo - Jukiceva na prodaju,130000,Sarajevo - Centar,43.869378,18.407583,53,53,Trosoban (3),Jukiceva,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/19430448/zgrada-u-sarajevu-stari-grad-sa-4-stana-na-prodaju/,Zgrada u Sarajevu - Stari grad sa 4 stana na prodaju,900000,Stari Grad,43.856996,18.43326,364,364,Trosoban (3),Talireviceva,Novogradnja,no info,no info,0,0,no info
https://www.olx.ba/artikal/24309348/stan-sarajevo-talireviceva-na-prodaju/,Stan Sarajevo - Talireviceva na prodaju,225000,Stari Grad,43.857217,18.433206,74.18,74.18,Trosoban (3),Talireviceva,2010+,Ostalo,no info,0,0,no info
https://www.olx.ba/artikal/30023862/stan-sarajevo-marijin-dvor-kranjceviceva-na-prodaju/,Stan Sarajevo - Marijin Dvor Kranjceviceva na prodaju,229425,Sarajevo - Centar,43.858858,18.402176,80,80,Trosoban (3),Kranjceviceva,no info,no info,no info,0,0,Namjesten
https://www.olx.ba/artikal/24308676/stan-sarajevo-talireviceva-na-prodaju-nova-cijena/,Stan Sarajevo - Talireviceva na prodaju NOVA CIJENA,225000,Stari Grad,43.857248,18.433163,74.18,74.18,Dvosoban (2),Talireviceva,2010+,Ostalo,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31332495/stan-sa-garazom-sarajevo-tuzlanska-na-prodaju/,Stan sa garazom Sarajevo - Tuzlanska na prodaju,175000,"Sarajevo, Novi Grad",43.854324,18.362911,64,64,Dvosoban (2),Tuzlanska,Novogradnja,Istok,no info,0,0,Namjesten
https://www.olx.ba/artikal/27555938/stan-sarajevo-alipasino-polje-na-prodaju-ili-zamjenu/,Stan Sarajevo - Alipasino polje na prodaju ili zamjenu,97900,"Sarajevo, Novi Grad",43.845301,18.343802,70,70,Trosoban (3),Trg medjunarodnog prijateljstva,no info,Sjever,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31449069/stan-40-plus-balkon-5m2/,Stan 40 + balkon 5m2,92500,"Sarajevo, Novi Grad",43.848289,18.363512,40,40,Jednoiposoban (1.5),Brcanska 8/1,1980-1989,Jug,no info,1,0,Nenamjesten
https://www.olx.ba/artikal/30769934/stan-ciglane/,Stan Ciglane,158000,Sarajevo - Centar,43.864265,18.408184,76,76,Trosoban (3),Avde Hume,1980-1989,no info,no info,0,0,Nenamjesten
https://www.olx.ba/artikal/31450949/lux-dom-prodajecetvorosoban-stan-81m2-alipasino/,LUX DOM / Prodaje:CETVOROSOBAN STAN 81m2 - ALIPASINO,129000,"Sarajevo, Novi Grad",43.845071,18.340509,81,81,cetverosoban (4),Trg Medjunarodnog Prijateljstva,no info,no info,no info,0,0,Namjesten
